Compania,ListaPrecios,Articulo,NivelDscto,CantOImp,Precio,Descuento,ImpDesc,FechaInicio,FechaCaducidad
225,014,BS320016550     ,1,99999999,12548,0,0,02/01/2019,17/02/2021
225,014,050019805       ,1,99999999,1800,0,0,02/01/2019,17/02/2021
225,014,050019804       ,1,99999999,2650,0,0,02/01/2019,17/02/2021
225,014,KS320019807     ,1,99999999,10600,0,0,02/01/2019,17/02/2021
225,014,BS400017904     ,1,99999999,10431,0,0,02/01/2019,10/11/2020
225,014,BS400017913     ,1,99999999,10431,0,0,02/01/2019,10/11/2020
225,014,KS230018992     ,1,99999999,3746.76,0,0,02/01/2019,17/02/2020
225,014,BS320016571     ,1,99999999,7423,0,0,02/01/2019,17/02/2021
225,014,KS400016893     ,1,99999999.9999,40986,0,0,03/01/2019,17/02/2021
225,014,KS230019331     ,1,99999999,2354,0,0,21/03/2019,17/02/2021
225,014,KS260018970     ,1,99999999,2542,0,0,21/03/2019,17/02/2021
225,014,KS260018975     ,1,99999999,2337,0,0,21/03/2019,17/02/2021
225,014,KS290019078     ,1,99999999,3352,0,0,21/03/2019,17/02/2021
225,014,010019549       ,1,99999999,4472,0,0,16/01/2019,17/02/2021
225,014,010019550       ,1,99999999,7348,0,0,16/01/2019,17/02/2021
225,014,050018373       ,1,99999999,6964,0,0,16/01/2019,17/02/2021
225,014,KS360018404     ,1,99999999,9576,0,0,13/01/2019,17/02/2021
225,014,KS440019203     ,1,99999999,14702.4,0,0,14/03/2019,17/02/2021
225,014,KS290019809     ,1,99999999,4888,0,0,02/01/2019,17/02/2021
225,014,BS360019543     ,1,99999999,8213,0,0,02/01/2019,17/02/2021
225,014,KS260019813     ,1,99999999,3872,0,0,02/01/2019,17/02/2021
225,014,020018345       ,1,9999999,5839,0,0,02/01/2019,21/06/2020
225,014,030019811       ,1,9999999,6750,0,0,02/01/2019,17/02/2021
225,014,KS320017812     ,1,99999999,8136,0,0,02/01/2019,28/04/2019
225,014,060019477       ,1,99999999,4835,0,0,02/01/2019,17/02/2021
225,014,060019440       ,1,99999999,4835,0,0,02/01/2019,17/02/2021
225,014,060019478       ,1,99999999,4835,0,0,02/01/2019,17/02/2021
225,014,KD42005259      ,1,99999999,18688,0,0,02/01/2019,17/02/2021
225,014,020017634       ,1,99999999,6692,0,0,02/01/2019,28/04/2019
225,014,KS320018647     ,1,99999999,8798,0,0,02/01/2019,28/04/2019
225,014,KS320019810     ,1,99999999,18200,0,0,02/01/2019,17/02/2021
225,014,KD420018928     ,1,99999999,31678,0,0,02/01/2019,17/02/2021
225,014,020013850       ,1,99999999,26835,0,0,02/01/2019,17/02/2021
225,014,110015899       ,1,99999999,22702,0,0,02/01/2019,17/02/2021
225,014,KS290019814     ,1,99999999,4272,0,0,02/01/2019,17/02/2021
225,014,BS400019441     ,1,99999999,9398,0,0,02/01/2019,17/02/2021
225,014,020012020       ,1,99999999,2520,0,0,02/01/2019,31/03/2019
225,014,020011526       ,1,99999999,2424,0,0,02/01/2019,17/02/2021
225,014,030016138       ,1,99999999,1169,0,0,02/01/2019,28/04/2019
225,014,030016626       ,1,99999999,641,0,0,02/01/2019,17/02/2021
225,014,240010334       ,1,99999999,9927,0,0,02/01/2019,17/02/2021
225,014,050110334       ,1,99999999,12184,0,0,02/01/2019,17/02/2021
225,014,KS320018210     ,1,99999999,13781,0,0,02/01/2019,17/02/2021
225,014,KS320118210     ,1,99999999,14337,0,0,02/01/2019,17/02/2021
225,014,KS990017713     ,1,99999999.9999,3982,0,0,26/03/2019,17/02/2021
225,017,KS990017713     ,1,99999999,5985,0,0,26/03/2019,31/03/2019
225,014,010017646       ,1,99999999,4063,0,0,27/03/2019,17/02/2021
225,014,KS230019292     ,1,99999999,2898,0,0,02/01/2019,17/02/2021
225,014,030014947       ,1,99999999,19213,0,0,02/01/2019,24/03/2019
225,014,KS320018689     ,1,99999999,2922,0,0,02/01/2019,17/02/2021
225,014,KS400018679     ,1,99999999,6449,0,0,02/01/2019,17/02/2021
225,014,KS320018400     ,1,99999999,15250,0,0,02/01/2019,26/03/2019
225,014,KS440016793     ,1,99999999,17130,0,0,02/01/2019,17/02/2021
225,014,KS510116793     ,1,99999999,18077,0,0,02/01/2019,17/02/2021
225,014,KS550116806     ,1,99999999,22510,0,0,02/01/2019,17/02/2021
225,014,030016441       ,1,99999999,1223,0,0,02/01/2019,28/04/2019
225,014,KS320017219     ,1,99999999,7742,0,0,02/01/2019,21/06/2020
225,014,KS290019288     ,1,99999999,7035,0,0,02/01/2019,17/02/2021
225,014,BS260019812     ,1,99999999,2900,0,0,12/03/2019,17/02/2021
225,014,BS320017310     ,1,99999999,9536,0,0,02/02/2019,10/11/2020
225,014,010017883       ,1,99999999,17928,0,0,02/01/2019,17/02/2021
225,014,24C115092       ,1,99999999,0,0,0,03/01/2019,17/02/2021
225,014,KS290019816     ,1,99999999,5700,0,0,02/01/2019,17/02/2021
225,014,KS290019817     ,1,99999999,5700,0,0,02/01/2019,17/02/2021
225,014,11008430        ,1,99999999,50663,0,0,02/01/2019,17/02/2021
225,014,110019040       ,1,99999999,95039,0,0,02/01/2019,17/02/2021
225,014,KS320018356     ,1,99999999,7304,0,0,02/01/2019,17/02/2021
225,014,010019312       ,1,99999999,9464,0,0,25/03/2019,17/02/2021
225,014,010219312       ,1,99999999,673,0,0,25/03/2019,17/02/2021
225,014,010119312       ,1,99999999,571,0,0,25/03/2019,17/02/2021
225,014,010319312       ,1,99999999,1325,0,0,25/03/2019,17/02/2021
225,014,010019329       ,1,99999999,8410,0,0,25/03/2019,17/02/2021
225,014,010219329       ,1,99999999,590,0,0,25/03/2019,17/02/2021
225,014,010119329       ,1,99999999,571,0,0,25/03/2019,17/02/2021
225,014,010319329       ,1,99999999,1325,0,0,25/03/2019,17/02/2021
225,014,KD510015962     ,1,99999999,12079.5,0,0,02/01/2019,17/02/2021
225,014,KD510015963     ,1,99999999,12079.5,0,0,02/01/2019,17/02/2021
225,017,KS990017714     ,1,99999999,4599,0,0,01/04/2019,17/02/2021
225,014,KS260015978     ,1,99999999,6217,0,0,26/03/2019,17/02/2021
225,014,KS320015654     ,1,99999999,7498.23,0,0,02/01/2019,17/02/2021
225,014,KS320017876     ,1,99999999,7531.41,0,0,02/01/2019,17/02/2021
225,014,KS260018680     ,1,99999999,7169,0,0,05/03/2019,17/02/2021
225,014,KS320016806     ,1,99999999,16300,0,0,26/03/2019,17/02/2021
225,014,KS320019819     ,1,99999999,16990,0,0,02/01/2019,25/03/2019
225,014,KS320018603     ,1,99999999,6646,0,0,02/02/2019,17/02/2021
225,014,KS230019818     ,1,99999999,3503,0,0,01/02/2019,19/03/2019
225,014,KS260018850     ,1,99999999,4607.36,0,0,01/01/2019,17/02/2020
225,014,KS230018826     ,1,99999999,5849,0,0,01/01/2019,17/02/2020
225,014,KS230018984     ,1,99999999,5581,0,0,02/01/2019,12/02/2019
225,017,KS400019324     ,1,99999999,11340,0,0,01/04/2019,17/02/2021
225,014,KS230119662     ,1,99999999,1696,0,0,15/02/2019,17/02/2020
225,014,KS320018137     ,1,99999999,7677,0,0,02/01/2019,17/02/2021
225,014,060018138       ,1,99999999,3634,0,0,01/01/2019,17/02/2021
225,014,KS320019294     ,1,99999999,8591,0,0,02/01/2019,28/04/2019
225,014,030016360       ,1,99999999,723,0,0,02/01/2019,28/04/2019
225,014,KS440019188     ,1,99999999,6435,0,0,01/01/2019,17/02/2021
225,014,KS320019819     ,1,99999999,16990,0,0,26/03/2019,17/02/2021
225,017,KS400019342     ,1,99999999,10500,0,0,01/04/2019,17/02/2021
225,017,020013367       ,1,99999999,2790,0,0,26/03/2019,17/02/2021
225,017,KS320019535     ,1,99999999,7292,0,0,26/03/2019,17/02/2021
225,017,KS360017821     ,1,99999999,5015,0,0,26/03/2019,17/02/2021
225,017,KS400019759     ,1,99999999,10500,0,0,26/03/2019,17/02/2021
225,017,020013933       ,1,99999999,5978,0,0,26/03/2019,17/02/2021
225,017,KS320019514     ,1,99999999,6287,0,0,26/03/2019,17/02/2021
225,017,KS400017002     ,1,99999999,7598,0,0,26/03/2019,17/02/2021
225,017,KS400019265     ,1,99999999,8558,0,0,26/03/2019,17/02/2021
225,017,KS400016999     ,1,99999999,6464,0,0,26/03/2019,17/02/2021
225,017,KS400017001     ,1,99999999,6029,0,0,26/03/2019,17/02/2021
225,017,KS400016995     ,1,99999999,7988,0,0,26/03/2019,17/02/2021
225,017,KS400016994     ,1,99999999,7635,0,0,26/03/2019,17/02/2021
225,017,KS320018427     ,1,99999999,5978,0,0,26/03/2019,17/02/2021
225,017,BS360018754     ,1,99999999,6614,0,0,29/03/2019,17/02/2021
225,014,BS360018754     ,1,99999999,6614,0,0,29/03/2019,17/02/2021
225,014,110018962       ,1,99999999,50663,0,0,22/02/2019,17/02/2021
225,014,KD420019662     ,1,99999999,19111,0,0,13/02/2019,17/02/2020
225,014,KS990017714     ,1,99999999,4181,0,0,01/04/2019,17/02/2021
225,014,KS290019750     ,1,9999999,5044,0,0,23/04/2019,17/02/2021
225,014,KS320019815     ,1,99999999,5096,0,0,01/04/2019,17/02/2021
225,014,KS290019822     ,1,99999999,4310,0,0,26/03/2019,17/02/2021
225,014,KS290019823     ,1,99999999,4310,0,0,26/03/2019,17/02/2021
225,014,KS400019824     ,1,99999999,58575,0,0,20/03/2019,17/02/2021
225,014,KS400019825     ,1,99999999,70675,0,0,20/03/2019,17/02/2021
225,014,030016123       ,1,99999999,1037,0,0,02/02/2019,28/04/2019
225,014,010018948       ,1,99999999,1701,0,0,02/01/2019,17/02/2021
225,014,KS230019215     ,1,99999999,1560,0,0,02/01/2019,17/02/2021
225,014,KS260019396     ,1,99999999,4505,0,0,21/03/2019,17/02/2021
225,014,030019821       ,1,99999999,2300,0,0,02/01/2019,17/02/2021
225,014,020013933       ,1,99999999,5434,0,0,01/04/2019,17/02/2021
225,014,KS360018424     ,1,99999999,3982,0,0,01/04/2019,17/02/2021
225,014,KS360018423     ,1,99999999,3833,0,0,01/04/2019,17/02/2021
225,014,020012020       ,1,99999999,3159,0,0,01/04/2019,17/02/2021
225,014,020012039       ,1,99999999,3982,0,0,01/04/2019,17/02/2021
225,014,040016002       ,1,99999999,2349,0,0,01/04/2019,17/02/2021
225,014,KS320017301     ,1,99999999,7130,0,0,02/02/2019,28/04/2019
225,014,KS290018387     ,1,99999999,7199,0,0,01/02/2019,17/02/2021
225,014,KS320019281     ,1,99999999,7499,0,0,02/01/2019,28/04/2019
225,014,020018416       ,1,99999999,7402,0,0,02/01/2019,28/04/2019
225,014,KS320019827     ,1,99999999,7500,0,0,02/01/2019,17/02/2021
225,014,020019376       ,1,99999999,10837,0,0,02/02/2019,28/04/2019
225,014,KS320019071     ,1,99999999.9999,9320,0,0,02/02/2019,28/04/2019
225,017,KS360017714     ,1,99999999,4599,0,0,01/04/2019,17/02/2021
225,014,KD610114811     ,1,99999999,165132,0,0,02/02/2019,17/02/2021
225,017,KS360017721     ,1,99999999,3684,0,0,01/04/2019,17/02/2021
225,014,010118257       ,1,99999999,2257,0,0,02/02/2019,17/02/2021
225,017,KS320016974     ,1,99999999,5250,0,0,01/04/2019,17/02/2021
225,017,KS320017715     ,1,99999999,5978,0,0,01/04/2019,17/02/2021
225,014,KS290019826     ,1,99999999,2929,0,0,29/03/2019,17/02/2021
225,014,020011430       ,1,99999999,2520,0,0,01/04/2019,17/02/2021
225,014,KS360018425     ,1,9999999,4181,0,0,01/04/2019,17/02/2021
225,014,BS320019611     ,1,99999999,10185,0,0,01/02/2019,17/02/2021
225,014,KD610016648     ,1,99999999,175824,0,0,03/01/2019,17/02/2021
225,014,KD610114811     ,1,99999999,165132,0,0,03/01/2019,01/02/2019
225,014,010118257       ,1,99999999,1723,0,0,03/01/2019,01/02/2019
225,014,010018258       ,1,99999999,2257,0,0,03/01/2019,01/02/2019
225,014,02013823        ,1,99999999,1908,0,0,16/01/2019,17/02/2021
225,014,KS230018941     ,1,99999999,1996,0,0,02/01/2019,17/02/2021
225,014,KS710018705     ,1,99999999,27106.2,0,0,31/01/2019,17/02/2021
225,014,KS230019166     ,1,99999999,6360,0,0,02/04/2019,17/02/2021
225,014,KS400015863     ,1,99999999,25900,0,0,01/04/2019,17/02/2021
225,014,KS360019446     ,1,9999999,11752,0,0,02/01/2019,17/02/2021
225,014,KS360019447     ,1,9999999,11752,0,0,02/01/2019,17/02/2021
225,014,BS360019450     ,1,99999999,7827,0,0,02/01/2019,17/02/2021
225,014,250016386       ,1,99999999,14844,0,0,02/01/2019,17/02/2021
225,014,060019820       ,1,99999999,3780,0,0,01/02/2019,17/02/2021
225,014,KS320018739     ,1,99999999,7286,0,0,02/02/2019,17/02/2021
225,014,KS320017331     ,1,99999999,7073,0,0,02/02/2019,28/04/2019
225,014,030016281       ,1,9999999,1080,0,0,02/02/2019,28/04/2019
225,014,030016088       ,1,99999999,1525,0,0,02/02/2019,28/04/2019
225,014,030016163       ,1,99999999,749,0,0,02/02/2019,28/04/2019
225,014,010018258       ,1,99999999,1723,0,0,02/02/2019,17/02/2021
225,014,030016033       ,1,99999999,1468,0,0,02/02/2019,28/04/2019
225,014,080016976       ,1,99999999,11138,0,0,02/02/2019,28/04/2019
225,014,060017790       ,1,99999999,7017,0,0,02/02/2019,28/04/2019
225,014,KS23004329      ,1,9999999,17828,0,0,06/02/2019,24/02/2020
225,017,BS360019828     ,1,99999999,12500,0,0,07/03/2019,17/02/2021
225,014,KD480018873     ,1,99999999,19080,0,0,01/04/2019,17/02/2021
225,017,KS990017713     ,1,99999999,4380,0,0,01/04/2019,17/02/2021
225,014,02005160        ,1,99999999,5482,0,0,04/04/2019,17/02/2021
225,014,030016131       ,1,99999999,1029,0,0,02/01/2019,28/04/2019
225,014,KS320019072     ,1,99999999.9999,7970,0,0,02/01/2019,28/04/2019
225,014,030018816       ,1,99999999,27852,0,0,02/01/2019,17/02/2021
225,014,060016557       ,1,99999999,8118,0,0,02/01/2019,28/04/2019
225,014,030016263       ,1,99999999,951,0,0,01/04/2019,28/04/2019
225,014,KS320017150     ,1,99999999,7538,0,0,01/04/2019,28/04/2019
225,014,060018138       ,1,99999999,3761,0,0,01/04/2019,01/04/2019
225,014,03008665        ,1,99999999,5348,0,0,02/01/2019,17/02/2021
225,014,060019435       ,1,99999999,5035,0,0,01/02/2019,17/02/2021
225,014,030016023       ,1,99999999,921,0,0,01/04/2019,28/04/2019
225,014,KS320018452     ,1,9999999,3777,0,0,02/01/2019,17/02/2021
225,014,KS320018572     ,1,99999999,6647,0,0,02/01/2019,02/01/2019
225,014,KS320019834     ,1,99999999,6700,0,0,02/01/2019,17/02/2021
225,014,KS320019831     ,1,99999999,5950,0,0,02/01/2019,17/02/2021
225,014,KS290019829     ,1,99999999,3270,0,0,02/01/2019,17/02/2021
225,014,KS290019830     ,1,99999999,3270,0,0,02/01/2019,17/02/2021
225,014,KS320019833     ,1,99999999,3850,0,0,02/01/2019,31/03/2019
225,014,KS320019833     ,1,99999999,3850,0,0,01/04/2019,17/02/2021
225,014,030019487       ,1,99999999,7077,0,0,02/01/2019,17/02/2021
225,014,010018486       ,1,99999999,5137,0,0,07/01/2019,17/02/2021
225,014,010018485       ,1,99999999,4090,0,0,07/01/2019,17/02/2021
225,014,010017725       ,1,99999999,4493,0,0,07/01/2019,17/02/2021
225,014,KS440019024     ,1,99999999,17130,0,0,26/03/2019,17/02/2021
225,014,KS510119024     ,1,99999999,18077,0,0,26/03/2019,17/02/2021
225,014,19028716        ,1,99999999,33000,0,0,04/04/2019,17/02/2021
225,014,19028735        ,1,99999999,57000,0,0,04/04/2019,17/02/2021
225,014,BS230018171     ,1,99999999,11168,0,0,06/02/2019,17/02/2021
225,014,KS320019582     ,1,99999999,3400,0,0,04/04/2019,17/02/2021
225,014,020019246       ,1,99999999,4725,0,0,02/01/2019,17/02/2021
225,014,010017889       ,1,99999999,6067,0,0,02/01/2019,17/02/2021
225,014,KS320019236     ,1,99999999,3045,0,0,02/01/2019,17/02/2021
225,014,BS360019837     ,1,99999999,10318,0,0,02/01/2019,17/02/2021
225,014,KS400019836     ,1,99999999,15500,0,0,02/01/2019,17/02/2021
225,014,BS320018789     ,1,99999999,15599,0,0,23/04/2019,17/02/2021
225,014,KS320019838     ,1,99999999,8500,0,0,02/01/2019,17/02/2021
225,014,KS320019841     ,1,99999999,7208.5,0,0,05/03/2019,17/02/2021
225,014,KS320015103     ,1,99999999,22095.21,0,0,21/01/2019,17/02/2021
225,014,KS230017488     ,1,99999999,3349,0,0,06/02/2019,17/02/2021
225,014,KS260017397     ,1,99999999,4715,0,0,06/02/2019,17/02/2021
225,014,KS230015378     ,1,99999999,7200,0,0,06/02/2019,17/02/2021
225,014,KS290017486     ,1,99999999,9540,0,0,06/02/2019,17/02/2021
225,014,BS230017159     ,1,99999999,10360,0,0,06/02/2019,17/02/2021
225,014,KS290015215     ,1,99999999,3799,0,0,06/02/2019,17/02/2021
225,017,050015711       ,1,99999999,3170,0,0,26/03/2019,17/02/2021
225,017,KS320019511     ,1,99999999,7140,0,0,26/03/2019,17/02/2021
225,017,KS320019512     ,1,99999999,7140,0,0,26/03/2019,17/02/2021
225,017,KS320019516     ,1,99999999,8362,0,0,26/03/2019,17/02/2021
225,017,KS400017078     ,1,99999999,8015,0,0,26/03/2019,17/02/2021
225,017,KS400018214     ,1,99999999,9032,0,0,26/03/2019,17/02/2021
225,017,KS360019656     ,1,99999999,10003,0,0,26/03/2019,17/02/2021
225,017,KS400016998     ,1,99999999,6119,0,0,26/03/2019,17/02/2021
225,017,KS360017758     ,1,99999999,5015,0,0,26/03/2019,17/02/2021
225,017,020014137       ,1,99999999,5250,0,0,26/03/2019,17/02/2021
225,014,KS290017605     ,1,99999999,6462,0,0,11/01/2019,17/02/2021
225,014,030015478       ,1,99999999,6070,0,0,01/04/2019,17/02/2021
225,014,KS320016094     ,1,99999999,8040,0,0,01/04/2019,17/02/2021
225,014,BS550019839     ,1,99999999,15000,0,0,01/04/2019,21/06/2020
225,014,250018738       ,1,99999999,11025,0,0,01/04/2019,21/06/2020
225,014,030017017       ,1,99999999,1361,0,0,01/04/2019,17/02/2021
225,014,KS230018259     ,1,99999999,8421,0,0,01/04/2019,28/04/2019
225,014,030016576       ,1,99999999,1046,0,0,01/04/2019,17/02/2021
225,014,KS320016575     ,1,99999999,10186,0,0,01/04/2019,17/02/2021
225,014,030014027       ,1,99999999,6123.6,0,0,01/04/2019,17/02/2021
225,014,KS260017686     ,1,99999999,2426,0,0,01/04/2019,17/02/2021
225,014,050019842       ,1,99999999,5500,0,0,01/04/2019,17/02/2021
225,014,060019844       ,1,99999999,3850,0,0,01/04/2019,17/02/2021
225,014,030019843       ,1,99999999,3428,0,0,01/04/2019,28/04/2019
225,014,KS320019832     ,1,99999999,3500,0,0,01/04/2019,17/02/2021
225,014,KS320015915     ,1,99999999,7457,0,0,01/04/2019,28/04/2019
225,014,KS320019845     ,1,99999999,12440,0,0,27/03/2019,17/02/2021
225,014,KS320119845     ,1,99999999,7056,0,0,27/03/2019,17/02/2021
225,014,KS320319845     ,1,99999999,2560,0,0,27/03/2019,17/02/2021
225,014,KS320219845     ,1,99999999,2680,0,0,27/03/2019,17/02/2021
225,014,BD420019540     ,1,99999999,90360,0,0,01/04/2019,17/02/2021
225,014,KS230018650     ,1,99999999,2335.53,0,0,01/02/2019,17/02/2021
225,014,KS400014693     ,1,99999999,14606,0,0,26/03/2019,17/02/2021
225,014,KS320014692     ,1,99999999,14203,0,0,26/03/2019,17/02/2021
225,014,KD420016612     ,1,99999999,8032,0,0,01/04/2019,26/03/2020
225,014,KS290016243     ,1,99999999,2259,0,0,01/04/2019,28/04/2019
225,014,030016234       ,1,99999999,964,0,0,01/04/2019,17/02/2021
225,014,KS260018681     ,1,99999999,10914,0,0,01/04/2019,17/02/2021
225,014,KS400018781     ,1,99999999,12691,0,0,01/04/2019,10/11/2020
225,014,04008608        ,1,99999999,27120,0,0,01/04/2019,17/02/2021
225,014,BS290019076     ,1,99999999,3871,0,0,01/04/2019,17/02/2021
225,014,BS500018663     ,1,99999999,37383.42,0,0,02/01/2019,17/02/2021
225,014,KS290019846     ,1,99999999,5500,0,0,20/03/2019,17/02/2021
225,014,KS320019847     ,1,99999999,7071,0,0,04/04/2019,17/02/2021
225,014,KS400019848     ,1,99999999,11317,0,0,04/04/2019,10/11/2020
225,014,KS400019849     ,1,99999999,9320,0,0,04/04/2019,17/02/2021
225,014,KS440019530     ,1,99999999,6000,0,0,09/04/2019,17/02/2021
225,014,KS400018940     ,1,99999999,7420,0,0,09/04/2019,17/02/2021
225,014,010018470       ,1,99999999,4493,0,0,01/04/2019,17/02/2021
225,014,010114057       ,1,99999999,1001,0,0,01/03/2019,10/11/2020
225,014,BS400013998     ,1,99999999,13998,0,0,01/03/2019,17/02/2021
225,014,020019208       ,1,99999999,6994,0,0,01/04/2019,28/04/2019
225,014,030016146       ,1,99999999,863,0,0,01/04/2019,28/04/2019
225,014,030016096       ,1,99999999,1167,0,0,01/04/2019,21/06/2020
225,014,KS320017470     ,1,99999999,7063,0,0,01/04/2019,28/04/2019
225,014,030016145       ,1,99999999,1022,0,0,01/04/2019,28/04/2019
225,014,KS290019852     ,1,99999999,8280,0,0,05/03/2019,17/02/2021
225,014,KS320019855     ,1,99999999,11200,0,0,04/04/2019,17/02/2021
225,014,KS360019856     ,1,99999999,7436,0,0,05/04/2019,17/02/2021
225,014,120014963       ,1,99999999,9936,0,0,01/04/2019,17/02/2021
225,014,KS320019554     ,1,99999999,11248,0,0,01/04/2019,17/02/2021
225,014,060019555       ,1,99999999,3856,0,0,01/04/2019,17/02/2021
225,014,KS290019851     ,1,99999999,3900,0,0,01/04/2019,17/02/2021
225,014,BS320017346     ,1,99999999,4485,0,0,01/04/2019,28/04/2019
225,014,KS320019853     ,1,99999999,7700,0,0,01/04/2019,17/02/2021
225,014,KS320019854     ,1,99999999,5050,0,0,01/04/2019,17/02/2021
225,014,KS260017344     ,1,99999999,7618.16,0,0,01/04/2019,17/02/2021
225,014,KS400018516     ,1,99999999,13771,0,0,01/01/2019,17/02/2021
225,014,KS230119858     ,1,99999999,850,0,0,01/01/2019,17/02/2021
225,014,BD420019858     ,1,99999999,16350,0,0,01/01/2019,17/02/2021
225,014,KS230219858     ,1,99999999,1000,0,0,01/01/2019,17/02/2021
225,014,020019859       ,1,99999999,7600,0,0,01/04/2019,21/06/2020
225,014,KS290018709     ,1,99999999,5565,0,0,01/04/2019,17/02/2021
225,014,KS320016940     ,1,99999999,9000,0,0,10/04/2019,17/02/2021
225,014,250014620       ,1,99999999,14875,0,0,06/02/2019,31/03/2019
225,014,120114620       ,1,99999999,11125,0,0,06/02/2019,31/03/2019
225,014,050214620       ,1,99999999,1400,0,0,06/02/2019,31/03/2019
225,014,050314620       ,1,99999999,1000,0,0,06/02/2019,31/03/2019
225,014,KS400119862     ,1,99999999,14606,0,0,26/03/2019,17/02/2021
225,014,KS320019862     ,1,99999999,14203,0,0,26/03/2019,17/02/2021
225,014,KS320019860     ,1,99999999,5250,0,0,02/04/2019,17/02/2021
225,014,KS320019861     ,1,99999999,6850,0,0,02/04/2019,17/02/2021
225,014,030017791       ,1,99999999,2255,0,0,01/04/2019,28/04/2019
225,014,KS320019857     ,1,99999999,5600,0,0,01/04/2019,17/02/2021
225,014,KS290017324     ,1,99999999,3530,0,0,01/04/2019,17/02/2021
225,014,060017546       ,1,99999999,7906,0,0,01/04/2019,28/04/2019
225,014,030015608       ,1,99999999,4522,0,0,01/04/2019,28/04/2019
225,014,010019485       ,1,99999999,22470,0,0,01/04/2019,17/02/2021
225,014,KS990018919     ,1,99999999,4181,0,0,01/04/2019,10/04/2019
225,014,BS360018722     ,1,99999999,15158,0,0,11/04/2019,21/05/2019
225,014,KS990018919     ,1,99999999,4181,0,0,11/04/2019,17/02/2021
225,014,KS400018915     ,1,99999999,11262,0,0,01/04/2019,10/11/2020
225,014,250014620       ,1,99999999,6963,0,0,01/04/2019,17/02/2021
225,014,050314620       ,1,99999999,649,0,0,01/04/2019,17/02/2021
225,014,050214620       ,1,99999999,1317,0,0,01/04/2019,17/02/2021
225,014,120114620       ,1,99999999,10151,0,0,01/04/2019,17/02/2021
225,014,KS320017974     ,1,99999999,12600,0,0,01/04/2019,17/02/2021
225,014,05002439        ,1,99999999,11911,0,0,01/04/2019,17/02/2021
225,014,KS260017685     ,1,99999999,3113,0,0,01/04/2019,17/02/2021
225,014,KS400018043     ,1,99999999,8358,0,0,01/04/2019,17/02/2021
225,014,KS320018893     ,1,99999999,8808.6,0,0,01/04/2019,17/02/2021
225,014,KS260017761     ,1,99999999,7001.06,0,0,01/04/2019,17/02/2021
225,014,030016475       ,1,99999999,28957,0,0,01/04/2019,17/02/2021
225,014,010119311       ,1,99999999,759,0,0,25/03/2019,17/02/2021
225,014,KS290119469     ,1,99999999,16318,0,0,01/04/2019,17/02/2021
225,014,KS320018973     ,1,99999999,5999,0,0,01/04/2019,28/04/2019
225,014,KS400015256     ,1,99999999,9629,0,0,01/04/2019,17/02/2021
225,014,19008449        ,1,99999999,201340.7,0,0,07/03/2019,17/02/2021
225,014,19018449        ,1,99999999,117638.4,0,0,07/03/2019,17/02/2021
225,014,09028449        ,1,99999999,58517.8,0,0,07/03/2019,17/02/2021
225,014,KS440019863     ,1,99999999,19800,0,0,02/04/2019,17/02/2021
225,014,KS440019864     ,1,99999999,14600,0,0,02/04/2019,17/02/2021
225,014,KS230019866     ,1,99999999,2948.88,0,0,03/01/2019,17/02/2021
225,014,020019197       ,1,99999999,5704,0,0,01/04/2019,17/02/2021
225,014,KS320019151     ,1,99999999,8034,0,0,01/04/2019,17/02/2021
225,014,030015948       ,1,99999999,1109,0,0,01/04/2019,28/04/2019
225,014,KS320015783     ,1,99999999,6762,0,0,01/04/2019,28/04/2019
225,014,KS260015931     ,1,99999999,5931,0,0,01/04/2019,28/04/2019
225,014,KS320017513     ,1,99999999,8285,0,0,01/04/2019,28/04/2019
225,014,KS320019515     ,1,99999999,4426,0,0,01/04/2019,17/02/2021
225,014,020013374       ,1,99999999,5250,0,0,01/04/2019,01/04/2019
225,014,KS440019529     ,1,99999999,4748,0,0,22/04/2019,17/02/2021
225,014,KS400017003     ,1,99999999,7635,0,0,01/04/2019,17/02/2021
225,014,KS320019865     ,1,99999999,7500,0,0,01/04/2019,17/02/2021
225,014,BS320019850     ,1,99999999,2208.6,0,0,01/04/2019,28/04/2019
225,014,KS360018920     ,1,99999999,2840,0,0,01/04/2019,17/02/2021
225,014,KS360018919     ,1,99999999,4181,0,0,01/04/2019,17/02/2021
225,014,BS360017477     ,1,99999999,4573,0,0,01/04/2019,17/02/2021
225,014,040014702       ,1,99999999,2349,0,0,01/04/2019,17/02/2021
225,014,BS320018293     ,1,99999999,4400,0,0,01/04/2019,17/02/2021
225,014,BS360018353     ,1,99999999,5733,0,0,01/04/2019,17/02/2021
225,014,210014019       ,1,99999999,4033,0,0,01/04/2019,17/02/2021
225,014,03008672        ,1,99999999,4470,0,0,01/04/2019,17/02/2021
225,014,030014964       ,1,99999999,5700,0,0,01/04/2019,17/02/2021
225,014,110114964       ,1,99999999,1024,0,0,01/04/2019,17/02/2021
225,014,KS320017461     ,1,99999999,4806,0,0,01/04/2019,17/02/2021
225,014,KS320018263     ,1,99999999,2173,0,0,01/04/2019,17/02/2021
225,014,KS320019784     ,1,99999999,5408,0,0,01/04/2019,17/02/2021
225,014,KS260019067     ,1,99999999,8784,0,0,01/04/2019,28/04/2019
225,017,KS360018933     ,1,99999999,3170,0,0,16/04/2019,17/02/2021
225,017,KS360018920     ,1,99999999,3125,0,0,26/03/2019,17/02/2021
