Compania,Orden,Posicion,Entrega,TipoTrans,NumFac,Articulo,FchFac,Cliente
225,184477,40,0,FAT,172544,KS400020780     ,10/11/2020,44
225,184477,50,0,FAT,172544,KS360018424     ,10/11/2020,44
225,183617,10,1,FAT,172345,KS320020490     ,05/11/2020,138
225,184145,10,1,FAT,172346,BS290020846     ,05/11/2020,954
225,184032,30,3,FAT,172349,KD480016590     ,05/11/2020,696
225,184030,10,1,FAT,172348,KD420016612     ,05/11/2020,696
225,184110,20,1,FAT,172350,KS400020780     ,05/11/2020,44
225,184177,10,3,FAT,172352,030019409       ,05/11/2020,954
225,184360,10,1,FAT,172356,KS360020588     ,05/11/2020,2012
225,184358,60,1,FAT,172409,KS360020588     ,07/11/2020,44
225,184358,110,5,FAT,172527,KS320020594     ,10/11/2020,44
225,184181,20,1,FAT,172358,BS290019785     ,06/11/2020,13002
225,184358,100,1,FAT,172360,KS360020592     ,06/11/2020,44
225,184358,130,2,FAT,172366,KS360020617     ,06/11/2020,44
225,184478,10,0,FAT,172710,KS290120631     ,13/11/2020,115126
225,184478,20,0,FAT,172710,KS320020631     ,13/11/2020,115126
225,184479,10,0,FAT,173087,KS260018240     ,23/11/2020,954
225,184090,10,8,FAT,172383,030019843       ,06/11/2020,871
225,184183,10,1,FAT,172363,990015560       ,06/11/2020,871
225,184185,10,1,FAT,172374,KS320019801     ,06/11/2020,871
225,183884,10,1,FAT,172412,KS320019831     ,07/11/2020,871
225,183126,10,5,FAT,172382,KS320019907     ,06/11/2020,871
225,184358,100,2,FAT,172366,KS360020592     ,06/11/2020,44
225,183833,20,0,FAT,172367,KS230019898     ,06/11/2020,115097
225,184484,10,0,FAT,173128,KS230019070     ,24/11/2020,714
225,184485,10,0,FAT,172793,KS230017706     ,16/11/2020,6019
225,184486,10,0,FAT,173146,KS230019710     ,24/11/2020,115090
225,184487,10,0,FAT,172818,KS320021059     ,17/11/2020,115029
225,184487,20,0,FAT,172818,KS320021060     ,17/11/2020,115029
225,184488,10,0,FAT,172987,BS230016860     ,19/11/2020,13002
225,184490,10,0,FAT,173192,KS230018988     ,25/11/2020,138
225,184491,10,0,FAT,173110,KS230016865     ,23/11/2020,13002
225,183980,10,1,FAT,172371,KD420018931     ,06/11/2020,115041
225,184358,100,3,FAT,172687,KS360020592     ,12/11/2020,44
225,184358,130,3,FAT,172643,KS360020617     ,12/11/2020,44
225,58253,10,0,FAT,172385,BS990020228     ,06/11/2020,6047
225,184288,10,1,FAT,172375,220016026       ,06/11/2020,871
225,184358,90,2,FAT,172377,KS360020589     ,06/11/2020,44
225,183729,10,2,FAT,172378,KS400017948     ,06/11/2020,902
225,184025,10,1,FAT,172379,KS320017949     ,06/11/2020,902
225,184360,10,2,FAT,172453,KS360020588     ,08/11/2020,2012
225,184360,40,1,FAT,172453,KS360020589     ,08/11/2020,2012
225,184360,90,1,FAT,172391,KS360020630     ,06/11/2020,2012
225,184230,20,1,FAT,172389,KS400017001     ,06/11/2020,2012
225,184492,10,0,FAT,172598,KS360020613     ,11/11/2020,2012
225,184492,20,0,FAT,172691,KS400016994     ,12/11/2020,2012
225,184492,30,0,FAT,172712,KS400017003     ,13/11/2020,2012
225,184492,40,0,FAT,172653,KS400017078     ,12/11/2020,2012
225,184492,50,0,FAT,172691,KS400019342     ,12/11/2020,2012
225,184492,60,0,FAT,172653,KS400019759     ,12/11/2020,2012
225,184492,70,0,FAT,172598,020014337       ,11/11/2020,2012
225,184492,80,0,FAT,172741,KS360017821     ,13/11/2020,2012
225,183823,10,2,FAT,172386,KD420019930     ,06/11/2020,6047
225,302043,10,10,FAT,172392,04008609        ,06/11/2020,524
225,302050,10,4,FAT,172393,05008607        ,06/11/2020,524
225,184358,90,3,FAT,172394,KS360020589     ,06/11/2020,44
225,183786,10,1,FAT,172397,KS320020580     ,06/11/2020,115029
225,184169,10,1,FAT,172398,020012592       ,06/11/2020,558
225,184358,90,4,FAT,172400,KS360020589     ,06/11/2020,44
225,184090,10,9,FAT,172402,030019843       ,06/11/2020,871
225,184090,10,10,FAT,172403,030019843       ,06/11/2020,871
225,302041,20,0,FAT,172408,BS510020221     ,07/11/2020,570
225,184358,90,5,FAT,172409,KS360020589     ,07/11/2020,44
225,183417,20,0,FAT,172438,KD420020949     ,07/11/2020,696
225,184358,60,2,FAT,172457,KS360020588     ,08/11/2020,44
225,184358,90,6,FAT,172636,KS360020589     ,11/11/2020,44
225,184090,10,11,FAT,172413,030019843       ,07/11/2020,871
225,184186,10,3,FAT,172414,KS320019887     ,07/11/2020,871
225,183355,10,10,FAT,172411,KS320019907     ,07/11/2020,871
225,184359,20,1,FAT,172419,KS320017668     ,07/11/2020,871
225,184025,10,2,FAT,172423,KS320017949     ,07/11/2020,902
225,183729,10,3,FAT,172422,KS400017948     ,07/11/2020,902
225,58246,10,3,FAT,172424,01040005        ,07/11/2020,874
225,184183,10,2,FAT,172429,990015560       ,07/11/2020,871
225,184280,10,1,FAT,172432,KS320019887     ,07/11/2020,871
225,184204,10,2,FAT,172431,KS320019887     ,07/11/2020,871
225,184186,10,4,FAT,172430,KS320019887     ,07/11/2020,871
225,184280,10,2,FAT,172433,KS320019887     ,07/11/2020,871
225,184090,10,12,FAT,172434,030019843       ,07/11/2020,871
225,184090,10,13,FAT,172437,030019843       ,07/11/2020,871
225,184032,10,1,FAT,172441,BD510020775     ,07/11/2020,696
225,182487,10,1,FAT,172443,120013044       ,08/11/2020,570
225,183791,100,1,FAT,172446,KD420015267     ,08/11/2020,821
225,700989,10,9,FAT,172449,KS260019233     ,08/11/2020,115053
225,184360,60,1,FAT,172453,KS360020592     ,08/11/2020,2012
225,184360,90,2,FAT,172782,KS360020630     ,15/11/2020,2012
225,183729,10,4,FAT,172654,KS400017948     ,12/11/2020,902
225,184025,10,3,FAT,172455,KS320017949     ,08/11/2020,902
225,184358,70,1,FAT,172457,KS320020593     ,08/11/2020,44
225,183786,20,1,FAT,172466,BS440019668     ,08/11/2020,115029
225,700985,10,9,FAT,172468,KS320020574     ,09/11/2020,810
225,184358,60,3,FAT,172469,KS360020588     ,09/11/2020,44
225,183567,10,2,FAT,172471,KS360018979     ,09/11/2020,576
225,183789,20,1,FAT,172475,BS230018917     ,09/11/2020,1032
225,58255,10,0,FAT,172479,220016026       ,09/11/2020,871
225,184477,10,1,FAT,172480,03004412        ,09/11/2020,44
225,184477,30,1,FAT,172544,020014137       ,10/11/2020,44
225,184358,60,4,FAT,172477,KS360020588     ,09/11/2020,44
225,184177,10,4,FAT,172488,030019409       ,09/11/2020,954
225,184497,10,0,FAT,173007,BS360020649     ,20/11/2020,1021
225,184498,10,0,FAT,173008,KS400019836     ,20/11/2020,1021
225,184499,10,0,FAT,173040,BS360020794     ,21/11/2020,1021
225,184500,10,0,FAT,173042,BS360021067     ,21/11/2020,1021
225,58246,10,4,FAT,172486,01040005        ,09/11/2020,874
225,184502,10,0,FAT,173137,02006845        ,24/11/2020,1014
225,184503,10,0,FAT,173084,KS290021079     ,23/11/2020,115133
225,184505,10,0,FAT,173129,030014812       ,24/11/2020,714
225,184506,10,0,FAT,172765,KS230016934     ,15/11/2020,13002
225,184508,10,0,FAT,173089,010015474       ,23/11/2020,864
225,184509,10,0,FAT,173090,010015696       ,23/11/2020,864
225,184511,10,0,FAT,172555,BS290017404     ,10/11/2020,6019
225,184515,10,0,FAT,172748,010015814       ,14/11/2020,864
225,184517,10,0,FAT,173200,KS290017869     ,25/11/2020,606
225,184523,10,0,FAT,173185,BS400020403     ,25/11/2020,474
225,184524,10,0,FAT,173193,KS230021025     ,25/11/2020,115121
225,184524,20,0,FAT,173127,KS230021026     ,23/11/2020,115121
225,184358,60,5,FAT,172489,KS360020588     ,09/11/2020,44
225,184358,70,2,FAT,172551,KS320020593     ,10/11/2020,44
225,184477,10,2,FAT,172498,03004412        ,09/11/2020,44
225,184477,20,1,FAT,172490,KS360019656     ,09/11/2020,44
225,184281,10,1,FAT,172491,KS320019801     ,09/11/2020,871
225,701006,10,0,FAT,173236,KS260015158     ,26/11/2020,818
225,701006,20,0,FAT,172533,KS260015415     ,10/11/2020,818
225,701006,30,0,FAT,172730,KS260015414     ,13/11/2020,818
225,184030,40,1,FAT,172494,KD480016606     ,09/11/2020,696
225,176266,10,2,FAT,172492,KD420018625     ,09/11/2020,810
225,700939,10,7,FAT,172493,010015633       ,09/11/2020,810
225,183821,10,1,FAT,173086,KS320019841     ,23/11/2020,6047
225,183825,10,2,FAT,172701,KS290020930     ,13/11/2020,6047
225,58256,10,0,FAT,172499,KS320019841     ,09/11/2020,6047
225,184477,20,2,FAT,172495,KS360019656     ,09/11/2020,44
225,58257,10,0,FAT,173214,KS290020930     ,25/11/2020,6047
225,58258,10,0,FAT,172500,KS290021039     ,09/11/2020,6047
225,58259,10,0,FAT,172501,KS290020930     ,09/11/2020,6047
225,184477,20,3,FAT,172512,KS360019656     ,09/11/2020,44
225,184525,10,0,FAT,173367,KS230021082     ,29/11/2020,115090
225,184526,10,0,FAT,173368,KS230021081     ,29/11/2020,115090
225,58258,10,1,FAT,172503,KS290021039     ,09/11/2020,6047
225,184477,10,3,FAT,172513,03004412        ,09/11/2020,44
225,184477,20,4,FAT,172513,KS360019656     ,09/11/2020,44
225,183986,10,2,FAT,172554,BD420018967     ,10/11/2020,6019
225,58246,10,5,FAT,172526,01040005        ,10/11/2020,874
225,184230,70,2,FAT,172528,KS400019342     ,10/11/2020,2012
225,184360,10,3,FAT,172530,KS360020588     ,10/11/2020,2012
225,700998,20,1,FAT,172531,KS260015155     ,10/11/2020,818
225,701001,20,1,FAT,172532,KS260015415     ,10/11/2020,818
225,182570,10,1,FAT,172536,KD420019999     ,10/11/2020,115101
225,184090,10,14,FAT,172538,030019843       ,10/11/2020,871
225,184324,30,1,FAT,172543,KS400020780     ,10/11/2020,44
225,184064,10,1,FAT,172541,KS400019323     ,10/11/2020,115058
225,58246,10,6,FAT,172542,01040005        ,10/11/2020,874
225,700989,10,10,FAT,172550,KS260019233     ,10/11/2020,115053
225,184183,10,3,FAT,172546,990015560       ,10/11/2020,871
225,184090,10,15,FAT,172545,030019843       ,10/11/2020,871
225,184358,60,6,FAT,172679,KS360020588     ,12/11/2020,44
225,184358,110,6,FAT,172742,KS320020594     ,14/11/2020,44
225,184477,40,1,FAT,172552,KS400020780     ,10/11/2020,44
225,700988,10,3,FAT,172553,KS360020283     ,10/11/2020,115020
225,700988,20,3,FAT,172553,010217708       ,10/11/2020,115020
225,700988,30,3,FAT,172553,010117708       ,10/11/2020,115020
225,184527,10,0,FAT,172989,KD480020647     ,20/11/2020,10014
225,184528,10,0,FAT,172715,020014137       ,13/11/2020,44
225,184528,20,0,FAT,172848,KS360018424     ,17/11/2020,44
225,183462,10,3,FAT,172559,KS320019833     ,10/11/2020,871
225,184280,10,3,FAT,172560,KS320019887     ,10/11/2020,871
225,184283,10,1,FAT,172561,080016976       ,10/11/2020,871
225,184358,70,3,FAT,172657,KS320020593     ,12/11/2020,44
225,302032,10,10,FAT,172578,BS610020567     ,10/11/2020,570
225,301768,10,28,FAT,172577,BS550020220     ,10/11/2020,570
225,500840,10,0,FAT,172607,BS320016259     ,11/11/2020,3020
225,500840,20,0,FAT,172607,KS400019848     ,11/11/2020,3020
225,500840,30,0,FAT,172607,BS400020175     ,11/11/2020,3020
225,500840,40,0,FAT,172607,BS290015210     ,11/11/2020,3020
225,500840,60,0,FAT,172607,KS400020553     ,11/11/2020,3020
225,500840,70,0,FAT,172607,BS400016261     ,11/11/2020,3020
225,500840,80,0,FAT,172607,KS400020552     ,11/11/2020,3020
225,184358,150,1,FAT,172583,040010551       ,11/11/2020,44
225,184358,50,1,FAT,172583,040110551       ,11/11/2020,44
225,184358,160,1,FAT,172583,030210551       ,11/11/2020,44
225,184390,10,1,FAT,172584,KS260018698     ,11/11/2020,954
225,184530,10,0,FAT,172891,KS320016978     ,18/11/2020,8019
225,184531,20,0,FAT,173108,KS550020869     ,23/11/2020,2004
225,184532,10,0,FAT,173213,KD420018931     ,25/11/2020,115041
225,184548,10,0,FAT,173064,050019747       ,22/11/2020,954
225,184551,10,0,FAT,173377,KS230018905     ,29/11/2020,115042
225,184553,10,0,FAT,173378,KS230018978     ,29/11/2020,115042
225,184554,10,0,FAT,172946,KD480020841     ,19/11/2020,696
225,184557,10,0,FAT,172671,KS320020005     ,12/11/2020,1021
225,182967,10,2,FAT,172587,KS320020120     ,11/11/2020,6047
225,182967,10,3,FAT,172588,KS320020120     ,11/11/2020,6047
225,184283,10,2,FAT,172590,080016976       ,11/11/2020,871
225,184360,10,4,FAT,172597,KS360020588     ,11/11/2020,2012
225,302043,10,11,FAT,172595,04008609        ,11/11/2020,524
225,302050,10,5,FAT,172596,05008607        ,11/11/2020,524
225,301993,20,3,FAT,172594,03008786        ,11/11/2020,524
225,58264,10,0,FAT,172831,KS290021039     ,17/11/2020,6047
225,58262,10,0,FAT,172608,KS320020120     ,11/11/2020,6047
225,183259,90,1,FAT,172610,KS400018260     ,11/11/2020,987
225,184390,10,2,FAT,172609,KS260018698     ,11/11/2020,954
225,58263,10,0,FAT,172637,KS290020930     ,11/11/2020,6047
225,184492,90,0,FAT,172741,KS360017821     ,13/11/2020,2012
225,184492,100,0,FAT,172829,KS400019759     ,17/11/2020,2012
225,58265,10,0,FAT,172638,KS290019006     ,11/11/2020,6047
225,58266,10,0,FAT,172639,KS320019841     ,11/11/2020,6047
225,184360,10,5,FAT,172660,KS360020588     ,12/11/2020,2012
225,184360,20,1,FAT,172927,KS320020593     ,18/11/2020,2012
225,184360,30,1,FAT,172625,KS360020590     ,11/11/2020,2012
225,184360,40,2,FAT,172612,KS360020589     ,11/11/2020,2012
225,184360,60,2,FAT,172711,KS360020592     ,13/11/2020,2012
225,700995,10,1,FAT,172615,KS360020284     ,11/11/2020,115020
225,182887,10,1,FAT,172616,KS260020913     ,11/11/2020,257
225,184562,10,0,FAT,173402,KS290021074     ,30/11/2020,606
225,184563,10,0,FAT,173099,KS440019258     ,23/11/2020,916
225,184565,10,0,FAT,173179,KS290018430     ,25/11/2020,13002
225,184568,10,0,FAT,172811,040016002       ,17/11/2020,44
225,184569,10,0,FAT,173222,040014702       ,25/11/2020,44
225,184390,10,3,FAT,172619,KS260018698     ,11/11/2020,954
225,184456,10,1,FAT,172621,030019843       ,11/11/2020,871
225,184456,10,2,FAT,172627,030019843       ,11/11/2020,871
225,58247,10,1,FAT,172622,01040005        ,11/11/2020,1042
225,184280,10,4,FAT,172629,KS320019887     ,11/11/2020,871
225,183355,10,11,FAT,172628,KS320019907     ,11/11/2020,871
225,183982,10,1,FAT,172624,KS400019055     ,11/11/2020,115041
225,184360,40,3,FAT,172625,KS360020589     ,11/11/2020,2012
225,184280,10,5,FAT,172633,KS320019887     ,11/11/2020,871
225,184572,10,0,FAT,172698,KS320019887     ,12/11/2020,871
225,184573,10,0,FAT,172952,KS320019887     ,19/11/2020,871
225,184574,10,0,FAT,173080,KS320019887     ,23/11/2020,871
225,184575,10,0,FAT,172953,KS320019887     ,19/11/2020,871
225,184576,10,0,FAT,173030,KS320019887     ,20/11/2020,871
225,184577,10,0,FAT,173349,KS320019887     ,28/11/2020,871
225,184578,10,0,FAT,172699,KS320019801     ,12/11/2020,871
225,182965,10,1,FAT,172640,KD420020806     ,12/11/2020,6047
225,183259,80,1,FAT,172642,KS400017402     ,12/11/2020,987
225,184579,10,0,FAT,172954,KS320019833     ,19/11/2020,871
225,184580,10,0,FAT,172897,KS320017039     ,18/11/2020,871
225,184581,10,0,FAT,173147,KS320018774     ,24/11/2020,871
225,184582,10,0,FAT,172809,KS320019907     ,17/11/2020,871
225,184583,10,0,FAT,172898,KS260015958     ,18/11/2020,871
225,184584,10,0,FAT,173026,KS320019854     ,20/11/2020,871
225,58247,10,3,FAT,172718,01040005        ,13/11/2020,1042
225,184586,10,0,FAT,173148,240016339       ,24/11/2020,871
225,184587,10,0,FAT,172955,KS290016243     ,19/11/2020,871
225,184588,10,0,FAT,173106,030019134       ,23/11/2020,871
225,184588,20,0,FAT,173072,030019132       ,22/11/2020,871
225,184589,10,0,FAT,172956,KS320017219     ,19/11/2020,871
225,184590,10,0,FAT,172935,KS320020683     ,19/11/2020,871
225,184591,10,0,FAT,172984,KS320019838     ,19/11/2020,871
225,184358,90,7,FAT,172645,KS360020589     ,12/11/2020,44
225,182904,90,3,FAT,172644,KS360020616     ,12/11/2020,44
225,184595,10,0,FAT,173031,020016741       ,20/11/2020,871
225,184596,10,0,FAT,173330,KS320017618     ,27/11/2020,871
225,184597,10,0,FAT,173073,KS260019886     ,22/11/2020,871
225,184598,10,0,FAT,173082,030017879       ,23/11/2020,871
225,184599,10,0,FAT,173172,KS320018276     ,24/11/2020,871
225,184600,10,0,FAT,173083,060017358       ,23/11/2020,871
225,184603,10,0,FAT,172737,KS320019831     ,13/11/2020,871
225,184325,80,1,FAT,172651,KS400017078     ,12/11/2020,2012
225,184360,40,4,FAT,172652,KS360020589     ,12/11/2020,2012
225,184604,10,0,FAT,173277,030011425       ,26/11/2020,207
225,184606,10,0,FAT,173360,BS290019926     ,28/11/2020,1032
225,184025,10,4,FAT,172655,KS320017949     ,12/11/2020,902
225,183729,20,3,FAT,173005,KS400017948     ,20/11/2020,902
225,184608,10,0,FAT,173354,KS320116901     ,28/11/2020,162
225,184608,20,0,FAT,173354,KS320016901     ,28/11/2020,162
225,184609,10,0,FAT,172957,030016124       ,19/11/2020,871
225,184609,20,0,FAT,173228,030015908       ,25/11/2020,871
225,184609,30,0,FAT,173372,030017016       ,29/11/2020,871
225,184609,40,0,FAT,173074,030016180       ,22/11/2020,871
225,184610,10,0,FAT,173311,KS320021088     ,27/11/2020,570
225,184611,10,0,FAT,173312,KS400021087     ,27/11/2020,570
225,184358,90,8,FAT,172657,KS360020589     ,12/11/2020,44
225,184358,140,1,FAT,172657,KS320020661     ,12/11/2020,44
225,182904,90,4,FAT,172656,KS360020616     ,12/11/2020,44
225,700985,10,10,FAT,172665,KS320020574     ,12/11/2020,810
225,184492,40,1,FAT,172661,KS400017078     ,12/11/2020,2012
225,184612,10,0,FAT,173065,BS320021084     ,22/11/2020,954
225,184612,20,0,FAT,173066,BS320021085     ,22/11/2020,954
225,184358,90,9,FAT,172663,KS360020589     ,12/11/2020,44
225,184358,140,2,FAT,172663,KS320020661     ,12/11/2020,44
225,184113,10,2,FAT,172664,KS230020193     ,12/11/2020,1053
225,58247,10,2,FAT,172669,01040005        ,12/11/2020,1042
225,58246,10,7,FAT,172670,01040005        ,12/11/2020,874
225,183791,80,1,FAT,172676,KS230017158     ,12/11/2020,821
225,183686,10,2,FAT,172677,KS400020778     ,12/11/2020,44
225,182777,10,2,FAT,172683,KS440019226     ,12/11/2020,827
225,183204,10,1,FAT,172685,KS440019226     ,12/11/2020,827
225,700970,10,7,FAT,172682,11002213        ,12/11/2020,2005
225,184360,10,6,FAT,172690,KS360020588     ,12/11/2020,2012
225,184115,30,1,FAT,172688,KS400016994     ,12/11/2020,2012
225,183893,10,10,FAT,172692,KS320019907     ,12/11/2020,871
225,184456,10,3,FAT,172693,030019843       ,12/11/2020,871
225,184456,10,4,FAT,172694,030019843       ,12/11/2020,871
225,184323,10,1,FAT,172696,990015560       ,12/11/2020,871
225,183492,10,1,FAT,172700,BS400020132     ,13/11/2020,6047
225,184358,100,4,FAT,172703,KS360020592     ,13/11/2020,44
225,184358,100,5,FAT,172704,KS360020592     ,13/11/2020,44
225,58267,10,0,FAT,172758,990015560       ,14/11/2020,871
225,184613,10,0,FAT,172928,KS320019510     ,18/11/2020,2012
225,184613,20,0,FAT,173045,KS360020613     ,21/11/2020,2012
225,184613,30,0,FAT,172784,KS400016994     ,15/11/2020,2012
225,184613,40,0,FAT,172871,KS400016998     ,17/11/2020,2012
225,184613,50,0,FAT,172871,KS400016999     ,17/11/2020,2012
225,184613,60,0,FAT,172871,KS400017001     ,17/11/2020,2012
225,184613,70,0,FAT,173069,KS400016995     ,22/11/2020,2012
225,184613,80,0,FAT,172838,KS400017003     ,17/11/2020,2012
225,184613,90,0,FAT,173001,KS400017078     ,20/11/2020,2012
225,184613,100,0,FAT,173001,KS400019342     ,20/11/2020,2012
225,184613,110,0,FAT,172838,KS400019759     ,17/11/2020,2012
225,184613,120,0,FAT,173012,KS400020779     ,20/11/2020,2012
225,184613,130,0,FAT,172928,KS320019516     ,18/11/2020,2012
225,184613,140,0,FAT,173045,KS360017821     ,21/11/2020,2012
225,183812,10,2,FAT,172706,BS400019637     ,13/11/2020,115059
225,184492,20,1,FAT,172712,KS400016994     ,13/11/2020,2012
225,184360,50,1,FAT,172711,KS360020591     ,13/11/2020,2012
225,184358,70,4,FAT,172714,KS320020593     ,13/11/2020,44
225,184358,100,6,FAT,172714,KS360020592     ,13/11/2020,44
225,184616,10,0,FAT,173406,KS400019390     ,30/11/2020,1006
225,701007,10,0,FAT,172731,KS260015158     ,13/11/2020,818
225,701007,20,0,FAT,172731,KS260015155     ,13/11/2020,818
225,701007,30,0,FAT,172731,KS260015414     ,13/11/2020,818
225,701007,40,0,FAT,172731,KS260015415     ,13/11/2020,818
225,183263,10,1,FAT,172722,KS290018896     ,13/11/2020,576
225,58269,10,0,FAT,172907,KS230021015     ,18/11/2020,262
225,183964,10,1,FAT,172726,210013359       ,13/11/2020,606
225,184280,10,6,FAT,172735,KS320019887     ,13/11/2020,871
225,183355,10,12,FAT,172733,KS320019907     ,13/11/2020,871
225,184456,10,5,FAT,172736,030019843       ,13/11/2020,871
225,184280,10,7,FAT,172738,KS320019887     ,13/11/2020,871
225,184360,10,7,FAT,172999,KS360020588     ,20/11/2020,2012
225,184360,30,2,FAT,172836,KS360020590     ,17/11/2020,2012
225,184360,40,5,FAT,172836,KS360020589     ,17/11/2020,2012
225,184360,50,2,FAT,172739,KS360020591     ,13/11/2020,2012
225,184360,60,3,FAT,172927,KS360020592     ,18/11/2020,2012
225,184623,10,0,FAT,173394,KS320020313     ,30/11/2020,115020
225,183825,10,3,FAT,172833,KS290020930     ,17/11/2020,6047
225,184626,10,0,FAT,173245,KD420018928     ,26/11/2020,207
225,184358,110,7,FAT,172744,KS320020594     ,14/11/2020,44
225,184052,10,1,FAT,172817,BS290020453     ,17/11/2020,115029
225,184358,110,8,FAT,172747,KS320020594     ,14/11/2020,44
225,302041,30,0,FAT,172769,BS510020221     ,15/11/2020,570
225,184231,20,0,FAT,173189,KS320020662     ,25/11/2020,44
225,58247,10,4,FAT,172749,01040005        ,14/11/2020,1042
225,184358,110,9,FAT,172752,KS320020594     ,14/11/2020,44
225,183779,60,1,FAT,172750,KS400020778     ,14/11/2020,44
225,183462,10,4,FAT,172759,KS320019833     ,14/11/2020,871
225,184405,10,1,FAT,172761,KS320019833     ,14/11/2020,871
225,184405,10,2,FAT,172763,KS320019833     ,14/11/2020,871
225,302032,10,11,FAT,172773,BS610020567     ,15/11/2020,570
225,182831,100,1,FAT,172777,KD420017021     ,15/11/2020,821
225,183791,70,1,FAT,172778,KD420015321     ,15/11/2020,821
225,182831,90,1,FAT,172781,KS320018586     ,15/11/2020,821
225,184492,20,2,FAT,172783,KS400016994     ,15/11/2020,2012
225,184492,90,1,FAT,172783,KS360017821     ,15/11/2020,2012
225,184235,10,1,FAT,172787,KS400019835     ,15/11/2020,1021
225,700989,10,11,FAT,172791,KS260019233     ,16/11/2020,115053
225,184358,60,7,FAT,172878,KS360020588     ,18/11/2020,44
225,184358,70,5,FAT,172878,KS320020593     ,18/11/2020,44
225,184358,80,1,FAT,172938,KS360020591     ,19/11/2020,44
225,184358,90,10,FAT,172795,KS360020589     ,16/11/2020,44
225,184358,100,7,FAT,172878,KS360020592     ,18/11/2020,44
225,184358,110,10,FAT,172938,KS320020594     ,19/11/2020,44
225,184358,130,4,FAT,172948,KS360020617     ,19/11/2020,44
225,184358,140,3,FAT,172930,KS320020661     ,19/11/2020,44
225,184358,90,11,FAT,172798,KS360020589     ,16/11/2020,44
225,184231,10,1,FAT,172797,KS320020662     ,16/11/2020,44
225,183436,110,1,FAT,172796,KS360020616     ,16/11/2020,44
225,184388,20,1,FAT,172806,010019485       ,17/11/2020,906
225,184281,10,2,FAT,172808,KS320019801     ,17/11/2020,871
225,183893,10,11,FAT,172807,KS320019907     ,17/11/2020,871
225,184582,10,1,FAT,172810,KS320019907     ,17/11/2020,871
225,184262,10,1,FAT,172816,KD420018931     ,17/11/2020,115041
225,184634,10,0,FAT,173292,KS290020197     ,27/11/2020,6047
225,184639,10,0,FAT,173155,KS320021050     ,24/11/2020,13002
225,184644,10,0,FAT,173132,KD480020240     ,24/11/2020,6047
225,184645,10,0,FAT,173018,210010638       ,20/11/2020,44
225,184645,20,0,FAT,173160,210010637       ,24/11/2020,44
225,184645,30,0,FAT,173286,030015136       ,26/11/2020,44
225,184223,10,1,FAT,172822,KS320020865     ,17/11/2020,115130
225,184223,10,2,FAT,172823,KS320020865     ,17/11/2020,115130
225,58272,10,0,FAT,172868,KS400016994     ,17/11/2020,2012
225,58273,10,0,FAT,172828,KS360017821     ,17/11/2020,2012
225,58247,10,5,FAT,172826,01040005        ,17/11/2020,1042
225,58274,10,0,FAT,172869,KS400016994     ,17/11/2020,2012
225,58275,10,0,FAT,172832,BS400020132     ,17/11/2020,6047
225,184360,50,3,FAT,173308,KS360020591     ,27/11/2020,2012
225,184360,90,3,FAT,172870,KS360020630     ,17/11/2020,2012
225,184492,30,1,FAT,172837,KS400017003     ,17/11/2020,2012
225,184492,50,1,FAT,173000,KS400019342     ,20/11/2020,2012
225,184358,90,12,FAT,172830,KS360020589     ,17/11/2020,44
225,184492,100,1,FAT,172837,KS400019759     ,17/11/2020,2012
225,183729,10,5,FAT,172834,KS400017948     ,17/11/2020,902
225,184358,10,1,FAT,172839,KS360020590     ,17/11/2020,44
225,184358,90,13,FAT,172839,KS360020589     ,17/11/2020,44
225,500841,10,0,FAT,172873,BS320017905     ,18/11/2020,3020
225,500841,20,0,FAT,172873,KS290018461     ,18/11/2020,3020
225,500841,30,0,FAT,172873,KS260118461     ,18/11/2020,3020
225,500841,40,0,FAT,172873,KS400020552     ,18/11/2020,3020
225,184030,40,2,FAT,172843,KD480016606     ,17/11/2020,696
225,183396,10,4,FAT,172840,19008449        ,17/11/2020,199
225,184647,10,0,FAT,173280,KS320021091     ,26/11/2020,871
225,184647,20,0,FAT,173149,KS320021092     ,24/11/2020,871
225,58246,10,8,FAT,172842,01040005        ,17/11/2020,874
225,184358,90,14,FAT,172847,KS360020589     ,17/11/2020,44
225,183436,110,2,FAT,172846,KS360020616     ,17/11/2020,44
225,184456,10,6,FAT,172855,030019843       ,17/11/2020,871
225,184456,10,7,FAT,172856,030019843       ,17/11/2020,871
225,184225,20,1,FAT,172862,KD420020732     ,17/11/2020,115130
225,184451,20,1,FAT,172865,KD480016590     ,17/11/2020,696
225,700988,10,4,FAT,172867,KS360020283     ,17/11/2020,115020
225,700988,20,4,FAT,172867,010217708       ,17/11/2020,115020
225,700988,30,4,FAT,172867,010117708       ,17/11/2020,115020
225,184358,10,2,FAT,173013,KS360020590     ,20/11/2020,44
225,184358,90,15,FAT,173133,KS360020589     ,24/11/2020,44
225,701008,10,0,FAT,172883,010114057       ,18/11/2020,3020
225,701008,20,0,FAT,172883,KS290017512     ,18/11/2020,3020
225,701008,30,0,FAT,172883,BS320017905     ,18/11/2020,3020
225,701008,40,0,FAT,172883,KS400019848     ,18/11/2020,3020
225,184657,30,0,FAT,173339,KS320016708     ,28/11/2020,298
225,184456,10,8,FAT,172880,030019843       ,18/11/2020,871
225,184456,10,9,FAT,172881,030019843       ,18/11/2020,871
225,184456,10,10,FAT,172882,030019843       ,18/11/2020,871
225,184660,10,0,FAT,173004,BS400020690     ,20/11/2020,3020
